box	game_id	families	n_hard	n_soft	n_damage	n_findings	perspectives	sample_turn	sample_message
i-0d0937c3e06d97498	b006/g2/20260812T055131-l6-000059	struggle_damage	1	0	1	1	p1	58	observed damage 3 on chandelure from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 12)
i-0d0937c3e06d97498	b006/g9/20260812T055131-l5-000070	struggle_damage	2	0	2	2	p1	123	observed damage 26 on slowking from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 33)
i-0d0937c3e06d97498	b007/g1/20260812T060519-l6-000060	other_categorical	1	0	0	1	p2	9	observed + spa on opp but no branch produces it
i-0d0937c3e06d97498	b007/g7/20260812T060519-l4-000067	bellydrum_sitrus	0	1	0	1	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b008/g1/20260812T061759-l5-000043	struggle_damage	19	0	19	19	p1	12	observed damage 36 on suicune from lapras struggle (crit=True) not in the PS-exact roll set (nearest delta -4; max_roll 48)
i-0d0937c3e06d97498	b008/g11/20260812T061759-l5-000028	struggle_damage	1	0	1	1	p2	13	observed damage 11 on emboar from chandelure struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 17)
i-0d0937c3e06d97498	b008/g12/20260812T061759-l6-000036	bellydrum_sitrus	0	2	0	2	p1	16	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b008/g13/20260812T061759-l5-000073	struggle_damage	1	0	1	1	p1	45	observed damage 13 on stantler from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 19)
i-0d0937c3e06d97498	b008/g2/20260812T061759-l6-000082	struggle_damage	1	0	1	1	p2	100	observed damage 25 on tatsugiri from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 39)
i-0d0937c3e06d97498	b008/g3/20260812T061759-l4-000026	struggle_damage	1	0	1	1	p2	15	observed damage 28 on reuniclus from hydreigon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 40)
i-0d0937c3e06d97498	b008/g4/20260812T061759-l1-000054	bellydrum_sitrus	0	1	0	1	p2	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b008/g4/20260812T061759-l2-000084	struggle_damage	2	0	2	2	p2	118	observed damage 3 on giratina from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 11)
i-0d0937c3e06d97498	b008/g4/20260812T061759-l6-000046	other_categorical	1	0	0	1	p1	3	observed - spa on user but no branch produces it
i-0d0937c3e06d97498	b008/g6/20260812T061759-l6-000039	bellydrum_sitrus	0	1	0	1	p2	9	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b008/g8/20260812T061759-l2-000069	struggle_damage	5	0	5	5	p2	122	observed damage 16 on gliscor from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 26)
i-0d0937c3e06d97498	b008/g9/20260812T061759-l5-000082	struggle_damage	1	0	1	1	p1	15	observed damage 8 on giratina from kyogre struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 13)
i-0d0937c3e06d97498	b009/g0/20260812T063202-l4-000029	revival_blessing	0	1	0	1	p1	23	observed heal on user but no branch heals it
i-0d0937c3e06d97498	b009/g12/20260812T063202-l1-000083	struggle_damage	2	0	2	2	p2	99	observed damage 26 on snorlax from skeledirge struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 37)
i-0d0937c3e06d97498	b009/g13/20260812T063202-l5-000072	ko_margin_soft	0	1	0	1	p1	21	observed slp on opp but no branch applies it [ko-margin]
i-0d0937c3e06d97498	b009/g14/20260812T063202-l4-000060	ko_margin_soft	0	1	0	1	p2	30	observed slp on opp but no branch applies it [ko-margin]
i-0d0937c3e06d97498	b009/g14/20260812T063202-l6-000030	struggle_damage	1	0	1	1	p1	123	observed damage 4 on chandelure from blissey struggle (crit=True) not in the PS-exact roll set (nearest delta -4; max_roll 10)
i-0d0937c3e06d97498	b009/g5/20260812T063202-l6-000073	struggle_damage	1	0	1	1	p2	14	observed damage 47 on blissey from calyrexshadow struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 62)
i-0d1f145bc856322e3	b000/g0/20260812T065017-l4-000028	other_categorical	1	0	0	1	p1	18	observed - spa on user but no branch produces it
i-0d1f145bc856322e3	b000/g11/20260812T065017-l1-000001	struggle_damage	12	0	12	12	p1	17	observed damage 36 on vaporeon from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 49)
i-0d1f145bc856322e3	b000/g14/20260812T065017-l1-000045	struggle_damage	1	0	1	1	p1	36	observed damage 18 on weezing from magearnaoriginal struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 25)
i-0d1f145bc856322e3	b000/g4/20260812T065017-l3-000015	struggle_damage	1	0	1	1	p1	86	observed damage 27 on electrode from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 38)
i-0d1f145bc856322e3	b000/g8/20260812T065017-l5-000027	struggle_damage	1	0	1	1	p1	24	observed damage 26 on palkiaorigin from ludicolo struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 38)
i-0d4ac7b8e59289742	b000/g11/20260812T042554-l4-000064	bellydrum_sitrus	0	1	0	1	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b000/g15/20260812T042554-l1-000039	struggle_damage	2	0	2	2	p1	97	observed damage 26 on chansey from palossand struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 41)
i-0d4ac7b8e59289742	b000/g15/20260812T042554-l3-000057	bellydrum_sitrus	0	1	0	1	p2	20	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b000/g4/20260812T042554-l2-000026	bellydrum_sitrus	0	1	0	1	p1	8	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b000/g9/20260812T042554-l5-000012	struggle_damage	2	0	2	2	p2	80	observed damage 19 on okidogi from suicune struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 28)
i-0d4ac7b8e59289742	b001/g11/20260812T043839-l5-000017	struggle_damage	1	0	1	1	p2	26	observed damage 11 on milotic from gothitelle struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 16)
i-0d4ac7b8e59289742	b001/g14/20260812T043839-l6-000063	struggle_damage	1	0	1	1	p2	68	observed damage 16 on weezinggalar from slowkinggalar struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 24)
i-0d4ac7b8e59289742	b001/g15/20260812T043839-l1-000030	struggle_damage	1	0	1	1	p1	26	observed damage 7 on sinistchamasterpiece from miraidon struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 10)
i-0d4ac7b8e59289742	b001/g15/20260812T043839-l4-000076	struggle_damage	1	0	1	1	p2	28	observed damage 14 on gothitelle from miraidon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 20)
i-0d4ac7b8e59289742	b001/g4/20260812T043839-l1-000014	struggle_damage	3	0	3	3	p1	99	observed damage 53 on vaporeon from phione struggle (crit=True) not in the PS-exact roll set (nearest delta -11; max_roll 76)
i-0d4ac7b8e59289742	b001/g6/20260812T043839-l1-000087	bellydrum_sitrus	0	1	0	1	p1	15	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b002/g13/20260812T045157-l3-000003	bellydrum_sitrus	0	2	0	2	p1	9	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b002/g5/20260812T045157-l4-000011	ko_margin_soft	0	1	0	1	p2	24	observed slp on opp but no branch applies it [ko-margin]
i-0d4ac7b8e59289742	b002/g8/20260812T045157-l5-000030	struggle_damage	4	0	4	4	p1+p2	106	observed damage 32 on florgesyellow from toxtricity struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 45)
i-0d4ac7b8e59289742	b003/g0/20260812T050803-l2-000056	struggle_damage	1	0	1	1	p1	90	observed damage 26 on sandyshocks from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 35)
i-0d4ac7b8e59289742	b003/g1/20260812T050803-l4-000082	struggle_damage	1	0	1	1	p2	14	observed damage 13 on gothitelle from miraidon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 20)
i-0d4ac7b8e59289742	b003/g12/20260812T050803-l1-000064	bellydrum_sitrus	0	1	0	1	p1	2	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b003/g13/20260812T050803-l5-000067	other_categorical	1	0	0	1	p1	20	observed - spe on opp but no branch produces it
i-0d4ac7b8e59289742	b004/g12/20260812T052130-l1-000059	ko_margin_soft	0	3	0	3	p1	19	observed + spa on opp but no branch produces it [ko-margin]
i-0d4ac7b8e59289742	b004/g12/20260812T052130-l2-000061	struggle_damage	2	0	2	2	p2	145	observed damage 18 on magearnaoriginal from florgesorange struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-0d4ac7b8e59289742	b004/g13/20260812T052130-l1-000059	bellydrum_sitrus	0	1	0	1	p1	2	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b004/g2/20260812T052130-l2-000075	struggle_damage	1	0	1	1	p2	92	observed damage 24 on primarina from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 35)
i-0d4ac7b8e59289742	b004/g5/20260812T052130-l4-000054	ko_margin_soft	0	1	0	1	p1	8	observed + spe on opp but no branch produces it [ko-margin]
i-0d4ac7b8e59289742	b004/g6/20260812T052130-l4-000054	struggle_damage	1	0	1	1	p1	77	observed damage 24 on roaringmoon from salazzle struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 39)
i-0d4ac7b8e59289742	b004/g9/20260812T052130-l1-000028	struggle_damage	1	0	1	1	p2	77	observed damage 2 on eternatus from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 7)
i-0d4ac7b8e59289742	b004/g9/20260812T052130-l4-000051	struggle_damage	1	0	1	1	p2	91	observed damage 11 on archaludon from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 15)
i-0d4ac7b8e59289742	b005/g11/20260812T053440-l1-000068	bellydrum_sitrus	0	1	0	1	p2	30	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b005/g15/20260812T053440-l1-000038	struggle_damage	3	0	3	3	p2	73	observed damage 26 on screamtail from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 35)
i-0d4ac7b8e59289742	b005/g15/20260812T053440-l1-000089	revival_blessing	1	0	0	1	p2	10	observed + def on user but no branch produces it
i-0d4ac7b8e59289742	b005/g15/20260812T053440-l2-000028	revival_blessing	1	0	0	1	p1	21	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-0d4ac7b8e59289742	b005/g3/20260812T053440-l5-000005	other_categorical	1	0	0	1	p2	32	observed - spa on user but no branch produces it
i-0d4ac7b8e59289742	b005/g7/20260812T053440-l6-000046	struggle_damage	2	0	2	2	p1	74	observed damage 22 on suicune from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 32)
i-0d4ac7b8e59289742	b005/g7/20260812T053440-l6-000063	struggle_damage	2	0	2	2	p2	38	observed damage 25 on gardevoir from latias struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 38)
i-0d4ac7b8e59289742	b006/g12/20260812T055107-l2-000088	bellydrum_sitrus	0	1	0	1	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b006/g12/20260812T055107-l6-000033	ko_margin_soft	0	2	0	2	p2	22	observed + spa on user but no branch produces it [ko-margin]
i-0d4ac7b8e59289742	b006/g13/20260812T055107-l3-000076	ko_margin_soft	0	2	0	2	p1	12	observed - spa on opp but no branch produces it [ko-margin]
i-0d4ac7b8e59289742	b006/g2/20260812T055107-l6-000027	bellydrum_sitrus	0	1	0	1	p2	28	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b006/g3/20260812T055107-l3-000037	struggle_damage	1	0	1	1	p1	50	observed damage 19 on mesprit from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 27)
i-0d4ac7b8e59289742	b006/g6/20260812T055107-l6-000043	struggle_damage	2	0	2	2	p2	104	observed damage 15 on dachsbun from skeledirge struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 22)
i-0d4ac7b8e59289742	b007/g12/20260812T060623-l2-000067	struggle_damage	1	0	1	1	p2	90	observed damage 19 on bombirdier from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 31)
i-0d4ac7b8e59289742	b007/g12/20260812T060623-l2-000088	bellydrum_sitrus	0	1	0	1	p2	7	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b007/g12/20260812T060623-l4-000009	struggle_damage	2	0	2	2	p2	109	observed damage 24 on illumise from giratina struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 35)
i-0d4ac7b8e59289742	b007/g14/20260812T060623-l5-000020	ko_margin_soft	0	1	0	1	p1	19	observed slp on opp but no branch applies it [ko-margin]
i-0d4ac7b8e59289742	b007/g15/20260812T060623-l6-000006	bellydrum_sitrus	0	1	0	1	p2	22	observed heal on opp but no branch heals it
i-0d4ac7b8e59289742	b007/g9/20260812T060623-l5-000040	struggle_damage	1	0	1	1	p1	16	observed damage 11 on gothitelle from ludicolo struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 16)
i-0d4ac7b8e59289742	b008/g11/20260812T061914-l5-000070	bellydrum_sitrus	0	1	0	1	p1	25	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d4ac7b8e59289742	b009/g2/20260812T063225-l5-000054	struggle_damage	1	0	1	1	p1	97	observed damage 22 on oricoriopau from latias struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 35)
i-0d4ac7b8e59289742	b009/g4/20260812T063225-l2-000055	struggle_damage	1	0	1	1	p2	106	observed damage 18 on garganacl from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 28)
i-0d6cbbc0a60fdc596	b000/g8/20260812T065034-l2-000042	struggle_damage	3	0	3	3	p2	90	observed damage 67 on blissey from palossand struggle (crit=False) not in the PS-exact roll set (nearest delta -22; max_roll 105)
i-0d774630477d2187a	b000/g12/20260812T042526-l1-000012	revival_blessing	2	0	0	2	p1	5	observed + spa on user but no branch produces it
i-0d774630477d2187a	b001/g11/20260812T044010-l4-000084	struggle_damage	1	0	1	1	p1	108	observed damage 23 on farigiraf from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 34)
i-0d774630477d2187a	b001/g15/20260812T044010-l5-000005	struggle_damage	2	0	2	2	p1	79	observed damage 35 on snorlax from palossand struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 46)
i-0d774630477d2187a	b001/g2/20260812T044010-l3-000070	struggle_damage	2	0	2	2	p1	128	observed damage 22 on regigigas from shaymin struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 32)
i-0d774630477d2187a	b001/g2/20260812T044010-l4-000039	revival_blessing	0	1	0	1	p2	21	observed heal on user but no branch heals it
i-0d774630477d2187a	b001/g9/20260812T044010-l1-000007	struggle_damage	1	0	1	1	p2	28	observed damage 20 on giratina from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 31)
i-0d774630477d2187a	b002/g0/20260812T045309-l1-000090	struggle_damage,other_categorical	3	1	3	4	p1	119	observed damage 18 on giratina from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 26)
i-0d774630477d2187a	b002/g12/20260812T045309-l2-000034	bellydrum_sitrus	0	1	0	1	p2	28	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d774630477d2187a	b002/g14/20260812T045309-l3-000060	bellydrum_sitrus	0	1	0	1	p2	11	observed heal on opp but no branch heals it
i-0d774630477d2187a	b002/g8/20260812T045309-l5-000093	struggle_damage	1	0	1	1	p1	44	observed damage 24 on dudunsparcethreesegment from gholdengo struggle (crit=True) not in the PS-exact roll set (nearest delta -9; max_roll 39)
i-0d774630477d2187a	b003/g0/20260812T050602-l2-000094	struggle_damage	1	0	1	1	p2	56	observed damage 19 on noctowl from gholdengo struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 31)
i-0d774630477d2187a	b003/g10/20260812T050602-l4-000009	bellydrum_sitrus	0	1	0	1	p2	11	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d774630477d2187a	b003/g10/20260812T050602-l5-000057	revival_blessing	1	0	0	1	p2	7	observed + def on user but no branch produces it
i-0d774630477d2187a	b003/g12/20260812T050602-l5-000042	struggle_damage	2	0	2	2	p1	41	observed damage 23 on gothitelle from thundurustherian struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 34)
i-0d774630477d2187a	b003/g14/20260812T050602-l2-000002	bellydrum_sitrus	0	1	0	1	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d774630477d2187a	b003/g14/20260812T050602-l5-000029	struggle_damage	1	0	1	1	p1	150	observed damage 20 on grafaiai from carbink struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 35)
i-0d774630477d2187a	b003/g2/20260812T050602-l2-000068	struggle_damage	1	0	1	1	p1	33	observed damage 25 on swalot from greninja struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 35)
i-0d774630477d2187a	b004/g0/20260812T051931-l2-000023	ko_margin_soft	0	1	0	1	p2	30	observed + spa on opp but no branch produces it [ko-margin]
i-0d774630477d2187a	b004/g10/20260812T051931-l1-000080	bellydrum_sitrus	0	1	0	1	p1	26	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d774630477d2187a	b004/g10/20260812T051931-l1-000091	struggle_damage	2	0	2	2	p1	159	observed damage 16 on dachsbun from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 24)
i-0d774630477d2187a	b004/g15/20260812T051931-l6-000057	struggle_damage	1	0	1	1	p2	40	observed damage 18 on dondozo from ragingbolt struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 25)
